x,y
18.122281991605192,78.77271614549458
12.788603768770432,93.52058985299949
14.008910278237568,93.16991477687111
13.020754457100367,92.54311508015816
10.46548528541367,81.31720626890035
16.379497280898512,71.7526229240581
12.109623145062844,64.30380313120918
12.304030287202124,86.1282696895633
18.96730595157763,61.735632011487894
19.84669496668335,65.3112018632176
19.26841121591218,58.87085823977779
16.75114912091171,80.09113997729976
13.333421709696175,74.65953908096128
14.573244199755806,73.37834949111452
10.740485310647678,66.98406217220565
13.139556504088109,75.2918456883078
15.928092499644489,60.71616717494745
19.185925285720533,51.22305007809732
16.1365032534692,70.42553937893676
19.799369916888292,87.5934803740306
10.589260411240486,83.93330205316285
11.175272658801864,82.04250424970036
12.381682348061588,82.17547906951978
18.296023004872804,67.42242594253015
11.310951720987854,85.93964156886662
19.476589745137538,56.0030438363745
19.619450712957452,69.16473747145045
13.342337993997774,72.55783903151563
11.390923329757221,83.64364890287217
18.019187926677105,86.38548162204688
11.962868431101729,68.26084947107873
16.789311841563556,75.70414546213013
13.413843473919705,81.37331950728716
12.358599795578186,85.14390347961702
18.0877813276687,98.8849832727514
16.302695803283598,68.44946447217889
13.599663089379312,57.08251715165127
17.525180167690532,69.31449213381782
19.461657756255907,58.233038715290476
19.310547041442614,74.40969070550936
15.550579697284421,90.35336164842818
14.67667224031418,83.21324007005649
13.496304861634691,75.78069568718979
16.6399874675479,82.77827571614525
18.979792493452365,51.46079501502122
18.81117072655881,79.88238382970735
17.590157500256222,52.10413505592361
14.538151366761975,80.14322079044246
10.229394174539053,52.18939954346884
10.231147708598073,71.9812757572569
18.198741649569055,72.13728847158828
17.09482331028909,57.908653848041666
17.449242837384944,53.73234512311181
16.722019891781617,60.36864418010664
11.599152389192332,84.60565787413732
12.006277210723674,57.59113431258216
16.79898408446683,90.12221122916625
19.08570397840841,63.35018396174877
17.185292008568723,63.133246068141254
12.463159186987982,85.2161741350151
17.01778486237253,96.99588991303148
17.364110008913777,56.837408504104104
12.515136659322955,62.87632150517331
13.017604615591353,55.11261791803326
19.95493936139733,85.88408492040558
12.41484279233183,74.9425079829328
12.890754981484616,99.08510670198422
12.545284522600067,99.81121768283491
14.368551337859056,56.97692049266174
14.912126509010037,72.36557953160867
12.177553396063276,55.20411997948824
12.975153450231932,55.654455358267526
14.499098428781359,83.675735237476
15.189935337775434,88.50048917232262
10.535339244876171,74.2745470973006
13.393402094613833,89.62401984431007
13.326515956623656,99.1428077247223
10.561959254183147,73.08774251897964
14.677085465211142,86.28685909563443
13.404926057873613,56.07511579672163
11.96031601363363,72.91890321872573
14.551143179641858,61.688753951029426
14.082511705163029,96.47099522423737
12.338806742823746,54.224425066431756
18.45305769410009,98.45527924549377
11.422844187892585,64.07203819545555
12.170585192727387,62.776572046558634
16.99007974631457,54.28945593124019
14.027410122646469,69.95570741401689
14.469227104244275,51.01107455499267
13.487773662517313,52.257778269444515
15.24649281890289,59.21515571946061
13.07453606752539,91.71698207174107
16.661252997262693,53.49517932890856
18.691882913665868,61.09374933288405
16.706612510432116,58.06998042302097
13.342365479330685,88.00414422344322
12.051578507195881,53.85908681260565
14.20448892098718,72.3489626270682
16.724809584867458,56.7688772483041
11.319597371096988,73.06280261162462
13.916178221580797,52.897250573136354
12.274728219056165,93.1903321648431
15.353730661607784,58.72512045099897
14.247522044075087,53.441587631164666
16.29308614419577,77.88373968040187
18.95715339367471,95.78475213575808
12.275510031177816,90.0750939831423
12.598614543381208,78.7636954630255
10.13507346032296,55.291543534683726
16.16430725544573,58.401434578846604
16.585889854250013,97.7443404359399
18.562360382669887,90.66803348212206
12.01949867996191,60.088640882852715
16.796859348188455,60.57636499380591
13.354109147730732,50.298722422630355
10.040134036396948,97.02530507410259
18.482260615924655,52.15045980812585
13.76899251494934,78.87298243533291
15.22529045430904,74.47679565437986
11.567534348559155,81.42252348489511
15.664514323000006,74.22321992886707
14.09336366984553,65.24676582465119
17.479432134882494,62.71533640904893
19.1587723813436,78.89565006346602
18.147331884808747,87.27111580757771
15.629356324011754,91.59253171828114
13.576770804469973,63.371075885355324
14.980682322807228,72.31777025691875
18.019567067210556,93.95237523406698
11.129921067890159,60.02896323540048
19.044920299512746,53.77420509427368
12.128443957118218,85.42444312041118
18.832677489425542,54.00194901359937
16.048567155334137,69.906995191329
14.806679727771424,65.36037656971598
10.296909089633179,58.352444441049876
13.965496378102747,69.08411519383485
19.836885548595696,50.41387303672919
17.29861867142645,83.54170303137013
12.591287018062427,68.256982596539
12.814357984160875,88.3456218229652
12.984823148999826,84.541704553395
12.33162827508233,93.22919009611753
13.598845681669122,69.95239759963924
18.88393742265898,97.84882510878256
18.785819827545136,85.29485714114587
11.907284559651124,52.61325098165044
18.224245411283405,79.2659553527845
18.320610285002275,75.47637903938767
17.827977117113505,68.6684811168841
16.849133765023254,89.80232416238597
12.688050689269126,94.08613701486411
17.236324745033507,94.1718002133534
11.272216235703437,94.09742982052622
13.554209396446971,70.61034179688862
13.9835532586979,76.02813562547615
19.287502408081988,78.68827635148853
19.602872479250678,88.94911387351883
13.47444208766246,96.32545647691822
10.278366191689095,55.10855980581307
18.133350168063515,66.54410009138799
13.271450687882798,97.74613519304009
17.87544867546935,57.94809456641505
14.326827294431723,65.55619859388355
18.497822037127833,52.17946325919869
18.01252230680268,54.53805942331596
18.049126690994544,76.03032470228388
19.431757483318414,70.83585564844016
16.752848542588037,90.50346484753776
18.071094474810735,79.89234204977893
10.081921554884817,81.04598492790852
13.163436386923827,90.7512200921434
17.47449461671531,71.44942932310722
17.067726164105608,51.27363949406805
17.763996568097582,62.92673597314467
11.331989698614226,58.017678485567934
17.34338799590275,84.4865872634347
19.286371067948956,89.44823127975037
14.31314959620586,77.51386552134647
15.589015803284575,52.385528010581936
12.976799743708057,59.03504305362852
16.260094879814133,50.75524652284912
12.615356780692474,77.40452372775108
13.560700802570409,83.3951201814821
16.421672471347172,55.34612200198721
19.161924265869274,98.3345371024222
18.170322304614327,61.33516844730364
15.123197424132258,85.41013886484791
11.4394758627387,87.25325643998633
19.21638599505612,89.01113478479249
17.41777020687067,72.61749068651105
18.634196174951633,82.9392310109613
16.529211986190603,86.53173333433742
16.342606629057578,66.57080232805109
15.689342533953589,95.13760723084903
14.821874131866075,75.01584221346155
15.021880378777013,63.21423831933117
12.110707088619359,80.03663153090639
18.656262974072526,95.54132017809444
19.263339464255765,63.90282196484389
12.995841087224019,64.50834689259364
15.934930789812213,67.91446061782543
10.3091176634443,55.43239286846332
13.29763896184372,68.19606984954592
13.393921872987496,75.43997288524113
19.193057040693873,76.1519098088451
15.038242359734205,89.14296463321084
17.015308922600674,73.69163776285552
18.490155413904724,67.82593394419364
11.421058878263732,74.81102708519953
11.850238532623772,97.61762327155454
12.300574283798795,88.24108942812454
14.78820057203814,76.83934485103191
11.211212830854526,67.68278710569376
10.619373173307675,57.654339177630156
15.794247838167855,79.24065154601163
16.60088075390641,81.39144901636713
13.443716105646564,52.5037770737209
11.016592972500316,51.58683492109925
13.11396829410948,71.8003703227496
17.734437265811465,99.31286524016697
12.909633762023619,52.182042821886014
16.904159630879377,54.13582626343174
12.79891314282218,92.42576199976108
17.452263853450972,66.04573070115502
18.99584181422874,58.89252136127611
14.783606571518362,94.40555742206831
12.249152978497333,79.28357663694493
12.629128936079855,90.94754448663744
18.163354801794306,67.99017953765751
15.918549644775899,92.37323159475737
13.367716119965209,90.57453141095122
15.411800744861992,87.0841730735712
17.60996918602985,84.86602145091176
19.12777964952844,87.17321047218898
12.45962294128126,82.65852900421933
14.257537564311393,52.20655171165794
17.701245018463027,96.24241176929655
11.37044833198096,67.46163120599252
17.841442366866417,86.1053315399588
18.978327320034253,96.53134536263406
19.052607179236887,80.75053156839778
17.726945891866936,94.33650066383083
14.403640253792078,72.12613574997728
16.98218217692539,71.53545757622072
11.626538691425305,73.52080504376175
17.656456837227488,79.02150562780429
11.355726675767654,82.80755150074963
10.544661918962667,87.67329659584595
19.780369804334335,65.98437222384948
15.89564636721572,71.23431208845321
15.424490648528192,83.11176647587132
10.610521326073517,78.11090993765787
12.84733981565111,73.80529523489763
18.215490087094384,77.43425067566436
12.148265235581306,94.34047443729368
14.964752689594185,85.50953466655707
15.630626707158635,88.99855429771691
15.093228285055973,95.30808584606265
13.57044162518121,94.3229732458033
17.307620999331093,90.41517782018656
14.435429465899006,59.7911605946211
15.856904291977214,78.0844469604433
19.889518633068576,90.11895725073202
11.012058484525946,92.13621399561406
12.511477306340332,74.96618563630938
12.790854706128686,85.35333620951312
14.419870172862371,70.62176936620503
10.41473322876572,94.80547173129077
11.077060475490628,88.36345389325113
13.703580808482487,59.69701988903917
12.859191574431343,99.26563021304838
18.227364954385347,57.188706985136925
12.309347765139485,80.78060293280801
10.659946676679606,71.2332821308014
18.41955107833386,78.05790687053202
10.349938370315519,88.40741853541005
15.317613857933651,81.79095489699331
19.721580372776323,51.17710668511976
18.296514847249064,95.36105049715465
16.64247047825474,88.06625950163547
14.82467059787193,74.8509884064173
19.704669112325348,80.65258090132701
19.883209360752797,68.70445462881685
11.937824823989526,86.69380180083645
18.719868283172012,54.578468564975616
13.172606469960215,77.66130310607646
17.379004834371916,99.89255391063992
17.48867757801973,65.47235304027367
10.714594267924452,98.5321657031511
16.54798887384959,54.30095504919954
11.128575161070067,94.11483667866014
12.564771457649101,69.27842983317916
15.03486466329467,94.57165239570594
15.939612714482449,67.55279938376174
16.20753875689005,92.40349310229432
18.20756938831939,83.54827282226805
14.576749817728135,52.62295359929905
17.200556633892077,58.26769686463151
12.731622421197281,63.000266083154784
15.537109935668543,88.5585727430147
18.699104645010724,74.93051191456883
16.27489540172541,97.44031441166813
11.544064846710485,97.87672849779034
17.06797025638904,98.93232322677845
16.220999869191807,64.49421881560522
16.011284367095154,53.00478561327016
16.096396556731992,75.68716049378813
18.01975978989839,51.15573637785987
10.422903919004066,76.53895138328758
17.826034409001238,93.8018646643266
10.656850202115862,57.7792319768369
18.926645894571774,95.16924562141466
16.874472750787202,61.275882309005986
15.592575003012511,66.10892172122959
13.014722620520988,70.44251127913681
15.824921133456842,83.1006279583936
11.404838455085988,95.91737666788629
18.564800178103518,66.55059144545369
18.780256761394302,73.10153605240849
12.950848295733948,77.57404684726392
18.977198596185623,83.91915239902809
12.535792336163674,92.36295687971831
12.902581123752617,70.97131866025217
14.768434196163806,50.21715418688588
15.336995709761712,88.76786922118181
11.866222637326832,75.44061927786686
12.60906699164819,89.18297693282905
13.714192363645038,73.49862703967958
12.896069492363708,82.47052635453532
13.792179854601851,81.7962107662754
11.013521457407528,95.68662563093011
14.087111233979027,93.60218847194537
18.508738828368525,80.77646017934165
16.337637636083763,77.1822419493202
18.238460303602626,86.39138175714082
19.959886805804274,74.73494928273479
18.10462238287038,56.857669362240024
12.261004509783808,98.35017604772676
19.65349579509192,97.4098334798184
17.810390219365253,99.29805636047776
12.521522651058756,80.8940609519218
18.957856347158987,90.54905700489482
17.744826909710888,79.61204584938312
16.93855925917615,63.16805434114324
12.665347328669874,89.26788864051792
16.123069762998448,83.10220443411042
11.420499502413566,94.25307248297091
19.253737122664695,87.1987359675129
14.80399978991058,93.2977360473114
15.168341175335609,59.4363232209062
17.60588417735947,73.19207488371956
16.141713786537114,87.79766600327785
17.186667246531503,98.79853365261707
11.061763354829107,87.94736967509496
17.620091604961303,66.87881561255192
10.044311781257102,90.42480764438679
16.821704037285766,91.04658246682506
17.21175193516747,54.99006212601863
15.967280407256974,58.59481337370027
13.799488455820157,78.45045952841397
18.70633518718201,84.906323615924
13.699089008633944,66.88497638127568
16.16088733450303,58.30457025703548
12.961444693140667,54.98568093192445
18.24608399702349,51.79854014289734
10.918990895048628,98.56519501292468
12.663845797399421,68.33612844944217
16.740509738128818,72.23029624860199
12.991259622450187,99.58272649310697
18.29506881053076,54.0721915049079
15.118804229488427,61.99783291131363
14.763905459549289,93.76799459080691
14.833789234174361,60.42657899837424
13.211505297370074,85.52203071389556
10.13462995426483,86.38997724294707
16.83786812469338,88.33729353811405
16.54433600623547,94.92455190546856
14.460938848599522,91.91408600860746
19.76528440955192,60.451462407783055
18.75446037971065,95.43476528979183
17.685840469043608,80.50267912379755
16.5744667862148,60.875987919923546
14.681561487574204,61.922057501527206
17.35598996491774,73.34574891286486
16.654630394203316,64.74890567229393
16.05791197922398,57.900874529776175
11.992039642869413,76.2678294359507
10.521189344166878,85.02495808197997
19.05722603929796,67.81831829037701
16.923056646822918,63.85419944854692
13.532712566607955,79.52958940371293
12.247095215128173,91.29683728503342
10.429418447256486,71.50114173066787
10.544785093838628,72.74380155340306
12.804458030291984,51.659465754770864
14.171651217938862,54.91679939274744
14.15576557968978,90.1791847177426
13.938785564952497,61.420712511270196
18.430937114794894,66.94396814121916
17.769093834384844,96.50719692431596
17.574598548854006,54.55636173618369
11.041294738326522,56.22746034558806
10.931412865051781,65.78490826813996
12.2854666435131,61.7415072639213
16.433298349501538,59.117850306227
10.355435770151919,96.17348681212223
18.759044810914823,84.2535434245861
13.80426360610344,93.05346012921497
18.77886700733337,57.45512270170106
10.535150831517976,91.3788312805205
11.874162657793986,61.544558379302124
17.444018641216353,67.23106763803943
11.552498959682246,51.31695171195322
10.893133776713986,68.66025867717002
16.914683632442177,83.6595159883845
14.328672686954013,67.5567863038514
19.348898012639417,56.78414365443907
12.733343257660014,80.91142918399639
14.213860886525636,73.81148039955187
15.983450910122935,94.77780073927848
11.788518630263132,70.17605913984592
16.81192591882272,96.4527907604778
19.119864775492672,58.53365874232106
11.490123932522344,96.93951248411986
18.034268579493496,96.39838988883196
18.991802868063704,97.40124209058216
14.595202371431602,83.97854392648723
16.93617854670329,80.35866046884516
16.12939768814643,64.95231552535535
16.694918747049464,58.81151054050199
12.927692064464303,55.84125318230352
15.852213818971334,61.38288849476471
11.706836715155351,81.00108167679883
18.31912373801549,58.06182894612474
10.2374069476484,56.41648077011522
12.816966539501177,79.92879917266347
19.96715778751276,50.98045447593299
15.381972238264286,86.27052333195198
19.06788096858085,68.42332886330084
15.671333737808716,97.08366695915599
11.170772254991547,87.60238829336797
13.165266987224806,56.25975797853689
15.13312815600238,91.55073150605244
13.44916132984224,92.43682805398865
19.08159391766295,86.90745686556542
10.23006376422199,99.56544155742915
11.583007832475886,69.51504707913297
12.349420096981328,99.42019781418027
10.519346567417802,98.4309869480339
18.27989632058723,80.64424674691361
16.4643389131297,91.99798449664227
12.923779731744567,90.70289839810064
10.888624704724904,91.59878793331774
16.738308851356244,55.154974508608596
18.269854937422387,81.87992963864569
11.119596803668685,83.87399950418848
12.435735581030618,79.24581318897457
13.197902044226645,87.41077117328174
16.80055022410446,84.03203606285237
13.193863514154868,84.43635650990912
10.723387751861074,68.75433816196968
11.432216622165372,84.62663695601998
10.209346932795423,58.78511551185808
17.04029075859135,57.90775019026952
10.169013485564593,73.31744256277085
15.182800062899593,51.96543143065475
13.7873996275254,50.661634773298694
10.651551018236283,70.76202306819337
10.68068315594276,61.801927010871296
12.050460957163812,61.82952144366912
18.484568688576232,87.70577832159628
13.688593940688156,62.73776682152123
16.012556500191042,93.4605570653836
14.04265642815183,79.96693813350502
11.495163000012834,60.479520660403665
17.13645387403124,99.5629558640001
17.280665398553474,84.66744255289225
19.91795083175674,86.5451962340391
14.463198493133376,50.068807505101525
13.632141511930852,96.15876843180992
18.13782688803672,62.38072703495743
11.202320148929845,74.42254077580779
10.059456219813509,92.11269651551245
17.968863377114413,50.36232961141385
15.445834411959549,64.05080738733707
19.216405837359563,99.34337381641714
18.81084592406846,96.01737259732371
18.577543438412658,56.65151950000558
17.968011439052916,94.6163359218201
12.931002903230446,55.836559784759956
19.75411623814273,63.92414637594819
18.236589353189174,75.93970203528326
13.117790589668544,92.98924564935756
19.34133969316313,74.62224770843854
19.950337645602048,70.57384931700831
13.418527514748853,96.63291813463448
19.196092809876916,91.9095530668847
16.432490311738775,72.57290476178159
12.07960613288148,77.69862371282504
14.660023412761822,50.43564120500735
10.472148231915568,61.24688344629185
17.634163277132053,82.30614475662912
12.301882729809655,54.124683670027686
14.253824920312468,82.47176070257356
14.64313412981549,70.96570076655443
17.245994582487285,53.67976183235956
10.299326031636824,79.92886459823133
10.795516351620877,76.09350748486698
10.740159617848027,58.05334471599626
10.015910312971162,80.69977416064663
10.03513936331154,81.2092374772198
17.174023911613105,53.67418407362206
19.562402578043546,83.38851261208417
18.17735517180249,78.15261220101738
14.471897403893221,66.16348016374764
11.948593122555058,56.542772118332024
19.074915342502337,63.648535204902686
16.210041735873524,89.58945254600242
12.912611110342207,89.93062041541947
10.18816749437657,95.50129962560231
14.881583100757915,59.65065194794697
11.420419654238273,86.4735254463767
19.374052803566997,54.27013351754346
17.519478236601287,61.75600855840338
16.228138418293227,87.31228960776218
15.345096681556612,75.71845542198437
17.008050743053214,87.35173161115276
18.188861865353065,88.83181492274316
18.79777348644526,54.522844245737794
16.06796104494972,58.03584208013946
15.012171829766165,59.63309566979707
14.104643047313415,85.74906507322427
14.94504044017644,87.41220905419223
15.03423769333322,96.51562591716647
11.600492478523321,97.17815721019988
19.79053931105688,87.47549226209799
11.305233783240803,87.29830411385225
15.339634588465696,82.85421406027825
16.85407114614157,75.00722322640667
10.870460403785398,87.40698258880506
17.876049321711733,96.73587794278771
12.260639533322426,65.68763851960065
12.183668034913612,93.23668263380188
15.16116195261004,57.25949315293208
16.4507824802235,82.21510231888837
12.140160136424495,94.41767585047094
10.374606937893601,99.67071156458285
14.004512894159323,95.80998324767656
10.876672859312986,94.77004711960913
18.50435850996915,61.68981352054193
17.952050038736992,58.026813751370234
12.416967734091521,91.85428449774335
19.876100600962026,73.445895309317
19.043569424427293,93.8991521257842
17.97409755841457,59.22373202436795
12.956514076318893,68.68572882082267
10.668270187094578,87.52910491979564
10.190473480629613,51.23819839166461
19.613613876139084,68.3744956180351
17.242682866000607,70.82596485719824
15.594833286089449,52.62589771756794
11.159883702316376,77.54038249357316
17.0971902801795,72.91102605273318
11.872771014065089,65.2539684365314
16.39601751706808,71.95584087135556
12.68509346152847,91.97501813816577
15.772233274065275,80.84126603519967
14.663070884731475,91.1735242913338
16.152337578030576,71.33762792695262
11.402587354101408,66.81521336590245
16.64480584727368,69.15374230409563
10.070490829785282,59.484093996524855
11.084457013028894,91.12044109876076
10.5226802423465,94.18683611404741
11.76175114193543,81.4845395967286
18.056270836540524,88.46466390381141
13.140593363917878,95.48589703536024
13.952812050749682,67.5633448773471
10.725622989780112,79.40901093291683
17.10655342832876,68.96730430840995
17.493842616950218,64.01489963347251
16.277891747104924,63.01376586293833
19.535265559853592,74.2605318284186
17.460381392469447,81.6927568210439
14.157734633811419,73.25580142144779
12.692914230335994,61.87955354572231
17.568182387131106,82.71081098636692
16.596889801533198,58.65445040131608
16.781722115733288,75.43162975503367
15.377173826585642,99.29084838611551
18.623940064722355,53.72674631946044
12.548259511172157,90.85187948047029
12.013461729300207,73.90056947707114
19.310659584470763,83.94307424431048
14.758106388700908,98.26524813679818
14.986909028041014,55.20983871795321
12.880497665743581,53.225590215179395
17.753721239549144,71.5763588208645
18.77271950927732,91.85534072775565
11.167592322397757,64.28634919731655
12.981702995397198,72.80562746196335
12.401049334696934,84.13559676663877
18.27648185429713,94.83450975612264
16.0444896201407,91.71881280492737
12.211570919923027,59.811631072876025
13.11473782203496,83.61604646431749
18.948501265407465,62.91848644223664
13.304985641439977,99.71429283333059
17.699164485832334,71.87510426901363
17.794563068846738,72.16751454475357
15.054278377050053,71.99622140094598
10.23583911474913,78.8044974603148
15.322888358331143,84.61642137899437
11.888475003671088,50.81555804773434
11.090769310239546,87.89758491060223
14.157517016763677,78.95884087984356
11.674795842140318,83.9521027104001
13.947187085744735,64.30344537904304
19.535482709837947,96.99197015888889
17.8759157565345,87.75973879514464
14.243165028792912,72.65434807838072
15.934781750365028,61.69455976333599
19.761677046954144,65.97724350875686
19.799410728452536,83.13840553121085
19.61391142648749,77.15801244574799
12.251073011744595,64.86413289429208
11.336558352581543,89.11086482513242
13.76372889417913,65.82748646760399
17.65243170838224,98.59350024610467
18.72896264240636,52.17925085103528
19.8220805700203,72.64470081244698
12.459286029531441,70.53441522721131
12.69026754459015,75.88632555678113
11.497656224502602,61.38353583183212
14.713291523191375,75.23527271024602
12.757292575550487,75.73225806005621
13.05995718545902,83.8745466016154
15.279839211157322,75.85644977149701
16.995871564946267,57.3392457126871
16.59677418171683,79.7168096277561
10.516845383665984,95.32904549928423
15.40477321671014,87.00203100508764
17.85103657471994,82.14603037333704
18.861168347059973,52.3473442573197
19.308011384210268,77.1411533751846
17.167399935310428,67.95248170709606
16.289330371121302,95.46781505065539
11.083438374814175,69.2496993141018
16.70047631825622,97.00011818555768
13.12899788252621,75.49620454634488
13.188633865405183,77.45224979886547
19.13018342628881,68.49953345167555
16.82596232855346,89.22293529509969
10.53648143677525,81.22201688968867
16.46536679473465,95.56308278664865
19.702887548602714,64.24454513345128
11.028094287053534,66.37618011350884
19.605970310569823,82.5650934909343
19.805152359730435,64.31407995082095
15.571808269964714,69.92469916676168
19.21747117508786,73.68423513367438
12.083262358177528,97.48596685129512
11.085670862327046,52.95394386314907
13.644857195285512,55.675984012546316
10.898671101211352,80.79850670200763
14.325756280497098,50.77445115225542
19.787493863808404,62.009088319984095
19.27074615594947,80.93582850430302
16.651425117812302,67.56417853804474
15.854782952359894,65.34553643517025
19.751922505300676,55.99009038738511
13.651357141282425,57.205687492039765
13.613978940762193,60.272561021852816
11.869115792849879,79.35970351269415
16.48602104020716,70.90150602571018
19.399588747438084,53.75136047838973
19.3205211832772,83.77095377401996
14.057768452397287,70.17954079247016
15.197929246491029,83.52545954453501
19.590641442499336,63.48343283763981
16.200690334081926,57.24116172554723
10.245264935842153,61.485390010148386
15.909090048414965,96.07380541799196
15.535886702833903,62.559398458943754
19.795566525860906,88.75476645568853
15.43098302795392,74.04775321788262
18.669097797229732,96.31937015515152
16.00441065331821,91.43797087998679
18.360772989870412,61.982894333609195
13.780870773204107,92.91474582273344
17.091705741026875,97.41940056506564
14.22794725663407,85.47359016081653
17.235415875086968,97.5289766426519
14.906470759800097,63.114014267017076
10.976475225200119,82.59632322037012
13.291242746704611,66.44493862054591
12.90111579479766,59.08975992313706
19.38694427132983,85.3824933330454
15.922637183641601,72.2408016376417
18.20046320189745,50.70659236033978
16.340671527851217,98.4165808052309
14.59303087721728,61.41896826082457
16.46090398698267,51.59591481667388
15.835203808235075,82.91808951577926
19.72979874298221,71.22520353768306
15.884743805141643,83.27724659938231
12.257643555647437,69.08245918236469
10.66058783112635,75.66037816784619
11.510431821660955,59.3474646316036
17.092667355831395,74.24996439317063
17.027216561150933,87.53298894565816
15.004663952752379,69.63374953930773
17.68156970862861,65.71372483235879
10.177411922668236,64.96727010211828
19.686093809418203,91.0332576407354
19.63033739196535,87.46419074723477
11.571468563684814,91.18410199752572
19.45456350182286,99.83758622110439
18.474511969320616,96.37188455337323
12.531912695741893,81.14812882732937
14.968520623765816,87.67724955788458
12.299916811139806,85.42757729259154
